"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"41961846","","NEW","2016-02-09T15:17:32","U","UC","","N","N","OFF","2016-05-05","2026-05-05"," 30/360","EUR","IR","","InterestRate:Option:Swaption","Termination","EUR-EURIBOR-Reuters","FIXED","Percent","0.75","","","EUR","EUR","110,000,000","110,000,000","6M","1Y","6M","","","0.75","RF","EU","EUR","306,900","","2016-05-03","","","",""
"41961854","","NEW","2016-02-09T10:17:40","U","PC","","N","N","OFF","2016-03-16","2021-03-16"," ACT/365.FIXED","CAD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","FIXED","CAD-BA-CDOR","Percent","0.825","","","CAD","CAD","14,000,000","14,000,000","6M","6M","","3M","","","","","","","","","","","",""
"41961862","","NEW","2016-02-09T15:05:47","C","","","N","N","OFF","2016-02-10","2017-02-15"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.684","","","USD","USD","100,000,000","100,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41961885","","NEW","2016-02-09T15:18:06","C","","","N","N","ON","2016-02-11","2026-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.6462","","","USD","USD","50,000,000","50,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962452","","NEW","2016-02-09T15:24:50","U","UC","","N","N","OFF","2017-09-30","2020-09-30"," ACT/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.3099","","","USD","USD","50,000,000","50,000,000","3M","3M","","3M","","","","","","","","","","","",""
"41962461","","NEW","2016-02-09T15:26:44","C","","","N","N","OFF","2016-02-09","2026-02-09"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1.4425","","","GBP","GBP","38,000,000","38,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41962462","","NEW","2016-02-09T14:43:40","U","PC","N","N","N","OFF","2019-02-06","2020-02-05"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","MXN-TIIE-Banxico","Percent","5.75","","","MXN","MXN","250,000,000","250,000,000","28D","28D","","28D","","","","","","","","","","","",""
"41962463","","NEW","2016-02-09T14:44:17","U","PC","N","N","N","OFF","2017-02-08","2018-02-07"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","MXN-TIIE-Banxico","Percent","4.52","","","MXN","MXN","230,000,000","230,000,000","28D","28D","","28D","","","","","","","","","","","",""
"41962468","","NEW","2016-02-09T15:26:50","C","","","N","N","ON","2016-02-11","2020-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.0025","","","USD","USD","23,000,000","23,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962478","","NEW","2015-02-11T09:09:06","U","PC","","N","N","OFF","2015-02-11","2016-02-11"," 30/360","ILS","IR","","InterestRate:IRSwap:Inflation","Amendment","FIXED","ILS FORM ISCPINM","Percent","0","","","ILS","ILS","300,000,000","300,000,000","1T","1T","","1T","","","","","","","","","Percent","0","",""
"41960197","","NEW","2016-02-09T14:58:11","U","PC","","N","Y","OFF","2016-02-11","2017-02-11"," ACT/360","EUR","IR","","InterestRate:IRSwap:OIS","Trade","EUR-EONIA-OIS-COMPOUND","FIXED","Percent","-0.4265","","","EUR","EUR","1,000,000,000+","1,000,000,000+","1T","1T","1T","","","","","","","","","","","","",""
"41962489","","NEW","2016-02-09T15:25:19","C","","","N","N","OFF","2016-02-11","2017-02-11"," ACT/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","-0.26","","","EUR","EUR","250,000,000","250,000,000","3M","1Y","3M","","","","","","","","","","","","",""
"41961893","","NEW","2016-01-26T15:35:56","U","PC","","N","N","OFF","2012-07-05","2022-07-01","","USD","IR","","InterestRate:Exotic","Amendment","USD BMA MANUAL","","Percent","5","","","USD","","11,000,000","","","","","","","","","","","","","","","","",""
"41961894","","NEW","2016-01-26T15:34:52","U","PC","","N","N","OFF","2012-07-05","2022-07-01","","USD","IR","","InterestRate:Exotic","Amendment","USD BMA MANUAL","","Percent","4.5","","","USD","","16,000,000","","","","","","","","","","","","","","","","",""
"41961895","","NEW","2016-01-26T15:36:46","U","PC","","N","N","OFF","2012-07-05","2022-07-01","","USD","IR","","InterestRate:Exotic","Amendment","USD BMA MANUAL","","Percent","4.5","","","USD","","13,000,000","","","","","","","","","","","","","","","","",""
"41961909","","NEW","2016-02-09T15:05:47","C","","","N","N","OFF","2016-02-11","2023-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.3731","","","USD","USD","78,000,000","78,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41962497","","NEW","2016-02-09T15:28:00","C","","","N","N","ON","2016-03-16","2016-06-15"," ACT/360","USD","IR","","InterestRate:FRA","Trade","USD-LIBOR-BBA","","Percent","0.65375","","","USD","","2,100,000,000+","","","","","","","","","","","","","","","","",""
"41962506","","NEW","2016-02-09T15:28:10","C","","","N","N","ON","2016-03-16","2016-06-15"," ACT/360","USD","IR","","InterestRate:IRSwap:OIS","Trade","USD-Federal Funds-H.15-OIS-COMPOUND","FIXED","Percent","0.38","","","USD","USD","2,100,000,000+","2,100,000,000+","1T","1T","1T","","","","","","","","","","","","",""
"41962513","","NEW","2016-02-09T15:26:43","C","","","Y","N","OFF","2016-02-12","2016-08-12"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.5","","","USD","USD","250,000,000","250,000,000","3M","6M","3M","","","","","","","","","","Percent","-0.13","",""
"41962514","","NEW","2016-02-04T06:54:56","U","PC","","N","N","OFF","2016-02-03","2017-02-03"," 30/360","ILS","IR","","InterestRate:IRSwap:Inflation","Amendment","FIXED","ILS FORM ISCPINM","Percent","0.53","","","ILS","ILS","50,000,000","50,000,000","1T","1T","","1T","","","","","","","","","Percent","0","",""
"41962515","","NEW","2016-02-09T15:28:31","C","","","N","N","OFF","2016-02-11","2022-02-11"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","0.169","","","EUR","EUR","100,000,000","100,000,000","6M","1Y","6M","","","","","","","","","","","","",""
"41962517","","NEW","2016-02-09T15:16:55","C","","","N","N","OFF","2016-03-11","2026-03-11"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","0.64","","","EUR","EUR","17,000,000","17,000,000","6M","1Y","6M","","","","","","","","","","","","",""
"41962518","","NEW","2016-02-09T15:28:43","C","","","N","N","ON","2016-02-11","2026-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.64881","","","USD","USD","50,000,000","50,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962521","","NEW","2016-02-09T15:28:39","C","","","N","N","ON","2016-02-11","2018-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.74375","","","USD","USD","75,000,000","75,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962522","","NEW","2016-02-09T15:28:39","C","","","N","N","ON","2016-02-11","2019-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.86","","","USD","USD","100,000,000","100,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962523","","NEW","2016-02-09T15:28:39","C","","","N","N","ON","2016-02-11","2021-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.13375","","","USD","USD","30,000,000","30,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41961341","41961125","CANCEL","2016-02-09T15:08:47","C","","","N","N","OFF","2016-02-11","2026-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","2.25","USD","4,555,423.12277","USD","USD","84,000,000","84,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41961342","41961125","CORRECT","2016-02-09T15:08:47","C","","","N","N","OFF","2016-03-16","2026-03-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","2.25","USD","4,555,423.12277","USD","USD","84,000,000","84,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41961929","41959071","CANCEL","2016-02-09T13:59:32","C","","","N","N","","2026-02-05","2029-02-05"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","EUR-EURIBOR-Reuters","Percent","1.615","","","EUR","EUR","50,000,000","50,000,000","1Y","6M","","6M","","","","","","","","","","","",""
"41961930","41959302","CANCEL","2016-02-09T14:24:03","C","","","N","N","","2026-02-05","2031-02-05"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","1.6175","","","EUR","EUR","50,000,000","50,000,000","6M","1Y","6M","","","","","","","","","","","","",""
"41961931","41959237","CANCEL","2016-02-09T14:19:31","C","","","N","N","","2026-02-05","2029-02-05"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","1.615","","","EUR","EUR","50,000,000","50,000,000","6M","1Y","6M","","","","","","","","","","","","",""
"41961932","41959238","CANCEL","2016-02-09T14:19:35","C","","","N","N","","2026-02-05","2031-02-05"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","EUR-EURIBOR-Reuters","Percent","1.6175","","","EUR","EUR","50,000,000","50,000,000","1Y","6M","","6M","","","","","","","","","","","",""
"41961941","","NEW","2016-02-09T15:18:16","C","","","N","N","ON","2016-02-11","2018-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.747","","","USD","USD","50,000,000","50,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962718","","NEW","2016-02-09T15:32:13","U","UC","","N","N","OFF","2016-02-09","2031-02-09"," 1/1","EUR","IR","","InterestRate:IRSwap:Inflation","Termination","EUR-EXT-CPI","FIXED","Percent","1.37","","","EUR","EUR","7,000,000","7,000,000","1T","1T","","","","","","","","","","","","","",""
"41962724","","NEW","2016-02-09T15:32:38","C","","","N","N","ON","2016-02-11","2019-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.85875","","","USD","USD","66,000,000","66,000,000","3M","6M","3M","","","","","","","","","","Percent","0","",""
"41962725","","NEW","2016-02-09T15:32:38","C","","","N","N","ON","2016-02-11","2020-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.99313","","","USD","USD","100,000,000","100,000,000","3M","6M","3M","","","","","","","","","","Percent","0","",""
"41962727","","NEW","2016-02-09T15:32:38","C","","","N","N","ON","2016-02-11","2021-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.1275","","","USD","USD","40,000,000","40,000,000","3M","6M","3M","","","","","","","","","","Percent","0","",""
"41962729","","NEW","2016-02-09T15:14:34","C","","","N","N","ON","2016-02-11","2022-02-11"," ACT/360","USD","IR","","InterestRate:IRSwap:Basis","Trade","USD-LIBOR-BBA","USD-LIBOR-BBA","Percent","0.1525","","","USD","USD","100,000,000","100,000,000","3M","3M","1M","3M","","","","","","","","","","","",""
"41962730","","NEW","2016-02-09T15:32:44","C","","","N","N","ON","2016-02-11","2019-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.86875","","","USD","USD","66,000,000","66,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962731","","NEW","2016-02-09T15:32:44","C","","","N","N","ON","2016-02-11","2021-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.13375","","","USD","USD","40,000,000","40,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962732","","NEW","2016-02-09T15:32:44","C","","","N","N","ON","2016-02-11","2020-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.00125","","","USD","USD","100,000,000","100,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962733","","NEW","2016-02-09T15:32:37","C","","","N","N","ON","2021-02-11","2026-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","2.1935","","","USD","USD","76,000,000","76,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41960875","","NEW","2016-02-09T12:01:41","U","UC","","N","N","OFF","2016-12-20","2026-12-20"," 30/360","EUR","IR","","InterestRate:Option:Swaption","Novation","EUR-EURIBOR-Reuters","FIXED","Percent","1.5","EUR","133,000","EUR","EUR","100,000,000","100,000,000","6M","1Y","6M","","","1.5","PF","EU","EUR","1,820,000","","2016-12-16","","","",""
"41961355","","NEW","2016-02-09T15:10:08","C","","","N","N","ON","2016-02-11","2031-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.9205","","","USD","USD","55,000,000","55,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41961358","","NEW","2016-02-09T15:08:39","U","PC","N","N","N","OFF","2016-02-09","2016-05-10","","","IR","","InterestRate:Exotic","Amendment","","","Embedded","0","","","USD","","63,000,000","","","","","","","","","","","","","","","","",""
"41961361","","NEW","2016-02-03T21:22:33","U","PC","","N","N","OFF","2016-02-03","2016-03-07","","USD","IR","","InterestRate:Option:DebtOption","Amendment","FNCLN0350346","","Percentage of Par","1.04531","","","USD","","15,000,000","","","","","","","1.04531","C-","EU","USD","62,109.39344","","2016-03-07","","","",""
"41961962","","NEW","2016-02-09T13:56:21","C","","","N","N","OFF","2020-12-16","2025-12-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","2.1575","","","USD","USD","66,000,000","66,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41961973","","NEW","2016-02-09T15:18:30","C","","","N","N","ON","2016-02-11","2021-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.1355","","","USD","USD","50,000,000","50,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41961977","","NEW","2016-02-09T15:08:38","C","UC","N","N","N","OFF","2016-03-14","2026-03-16"," ACT/365.FIXED","CAD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","CAD-BA-CDOR","Percent","1.5","","","CAD","CAD","58,000,000","58,000,000","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41961980","","NEW","2016-02-09T15:05:58","U","PC","N","Y","N","OFF","2016-02-10","2017-02-15","","USD","IR","","InterestRate:Exotic","Trade","","","Embedded","0","","","","","","","","","","","","","","","","","","","","","",""
"41962562","","NEW","2016-02-09T15:27:18","U","UC","","N","N","OFF","2016-05-13","2021-05-13"," 30/360","USD","IR","","InterestRate:Option:Swaption","Trade","USD-LIBOR-BBA","FIXED","Percent","1.13","","","USD","USD","100,000,000","100,000,000","3M","6M","3M","","","1.13","D-","EU","USD","1,830,000","","2016-05-11","","","",""
"41962568","","NEW","2016-02-09T15:16:55","C","","","N","N","OFF","2016-03-11","2046-03-11"," 30/360","EUR","IR","","InterestRate:IRSwap:FixedFloat","Trade","EUR-EURIBOR-Reuters","FIXED","Percent","1.133","EUR","6,461.53846","EUR","EUR","7,000,000","7,000,000","6M","1Y","6M","","","","","","","","","","","","",""
"41962569","","NEW","2016-02-09T15:29:02","U","OC","","N","N","OFF","2015-04-07","2030-04-07"," 1/1","EUR","IR","","InterestRate:IRSwap:Inflation","Termination","EUR-EXT-CPI","FIXED","Percent","1.6095","","","EUR","EUR","7,000,000","7,000,000","1T","1T","","","","","","","","","","","","","",""
"41962573","41962523","CANCEL","2016-02-09T15:28:39","C","","","N","N","ON","2016-02-11","2021-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.13375","","","USD","USD","30,000,000","30,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962574","41962523","CORRECT","2016-02-09T15:28:39","C","","","N","N","ON","2016-02-11","2021-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.13375","","","USD","USD","30,000,000","30,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962581","","NEW","2016-02-09T15:29:42","U","FC","N","N","N","OFF","2016-02-11","2017-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","0.6855","","","USD","USD","14,000,000","14,000,000","6M","3M","","","","","","","","","","","Percent","0","",""
"41962593","41959488","CANCEL","2016-02-09T14:41:00","U","FC","N","N","N","","2016-02-10","2031-02-10"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.903","","","USD","USD","1,000,000","1,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41962594","","NEW","2016-01-26T15:35:56","U","PC","","N","N","OFF","2012-07-05","2022-07-01","","USD","IR","","InterestRate:Exotic","Amendment","USD BMA MANUAL","","Percent","5","","","USD","","11,000,000","","","","","","","","","","","","","","","","",""
"41962603","","NEW","2016-02-09T15:30:11","C","PC","","N","N","ON","2016-02-11","2021-02-11"," ACT/360","USD","IR","","InterestRate:IRSwap:Basis","Trade","USD-Federal Funds-H.15","USD-LIBOR-BBA","Percent","0.3","","","USD","USD","100,000,000","100,000,000","3M","3M","1D","3M","","","","","","","","","","","",""
"41962606","","NEW","2016-02-09T15:27:05","C","","","N","N","OFF","2015-09-08","2017-09-08"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.8532","USD","94,554.86712","USD","USD","56,000,000","56,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962608","","NEW","2016-02-09T15:30:00","U","OC","","N","N","OFF","2015-04-07","2030-04-07"," 1/1","EUR","IR","","InterestRate:IRSwap:Inflation","Termination","EUR-EXT-CPI","FIXED","Percent","1.6095","","","EUR","EUR","7,000,000","7,000,000","1T","1T","","","","","","","","","","","","","",""
"41962611","","NEW","2016-02-09T15:29:42","U","PC","","N","N","ON","2016-02-11","2046-02-11"," ACT/365.FIXED","GBP","IR","","InterestRate:CrossCurrency:Basis","Trade","GBP-LIBOR-BBA","USD-LIBOR-BBA","Percent","-0.155","","","GBP","USD","9,712,105","14,000,000","3M","3M","3M","3M","","","","","","","","","","","",""
"41962612","","NEW","2016-02-09T15:27:05","C","","","N","N","OFF","2015-12-07","2017-12-07"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","1.1429","","","USD","USD","21,000,000","21,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41962618","","NEW","2016-02-09T15:23:50","C","","","N","N","ON","2016-02-10","2017-02-08"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Trade","MXN-TIIE-Banxico","FIXED","Percent","3.92","","","MXN","MXN","300,000,000","300,000,000","28D","28D","28D","","","","","","","","","","","","",""
"41960919","","NEW","2016-02-09T08:03:20","C","","","N","N","OFF","2016-08-31","2021-08-31"," 30/360","SEK","IR","","InterestRate:IRSwap:FixedFloat","Novation","SEK-STIBOR-SIDE","FIXED","Percent","0.9325","","","SEK","SEK","2,000,000","2,000,000","3M","1Y","3M","","","","","","","","","","","","",""
"41962008","","NEW","2016-02-09T15:18:45","C","","","N","N","ON","2016-02-11","2020-02-11"," ACT/360","USD","IR","","InterestRate:IRSwap:Basis","Trade","USD-LIBOR-BBA","USD-LIBOR-BBA","Percent","0.1575","","","USD","USD","100,000,000","100,000,000","3M","3M","1M","3M","","","","","","","","","","","",""
"41962011","","NEW","2016-02-09T15:17:31","C","","","N","N","OFF","2016-02-09","2045-01-22"," ACT/365.FIXED","GBP","IR","","InterestRate:IRSwap:FixedFloat","Trade","GBP-LIBOR-BBA","FIXED","Percent","1.678","","","GBP","GBP","7,000,000","7,000,000","6M","6M","6M","","","","","","","","","","","","",""
